,data_year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",ori_number
2,2019.0,292.0,712.0,3.0,160.0,0.0,9.0,214.0,675.0,182.0,2.0,18.0,24.0,3.0,0.0,0.0,76.0,2.0,0.0,26.0,13.0,2.0,4.0,9.0,40.0,351.0,117.0,0.0,3.0,46.0,91.0,20.0,CA0540600
3,2020.0,305.0,449.0,4.0,104.0,0.0,1.0,199.0,477.0,147.0,0.0,17.0,15.0,0.0,0.0,0.0,67.0,0.0,0.0,34.0,3.0,0.0,7.0,15.0,16.0,283.0,80.0,0.0,3.0,39.0,73.0,22.0,CA0540600
4,2021.0,117.0,287.0,1.0,25.0,0.0,30.0,211.0,231.0,0.0,1.0,7.0,23.0,1.0,0.0,0.0,55.0,0.0,0.0,19.0,3.0,1.0,0.0,4.0,9.0,273.0,24.0,0.0,2.0,37.0,69.0,10.0,CA0540600
5,2022.0,95.0,213.0,5.0,23.0,0.0,24.0,245.0,139.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,49.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,19.0,331.0,38.0,0.0,0.0,34.0,50.0,2.0,CA0540600
0,2017.0,365.0,2215.0,8.0,386.0,0.0,14.0,325.0,771.0,803.0,2.0,17.0,17.0,0.0,0.0,0.0,113.0,10.0,0.0,46.0,7.0,6.0,1.0,20.0,62.0,282.0,103.0,0.0,73.0,94.0,169.0,28.0,CA0540700
1,2018.0,468.0,2643.0,6.0,380.0,0.0,13.0,352.0,905.0,739.0,6.0,12.0,25.0,1.0,0.0,0.0,115.0,11.0,0.0,44.0,9.0,0.0,10.0,20.0,54.0,292.0,85.0,0.0,47.0,56.0,183.0,25.0,CA0540700
2,2019.0,441.0,2697.0,12.0,278.0,0.0,12.0,379.0,1314.0,791.0,5.0,10.0,17.0,3.0,0.0,0.0,98.0,6.0,0.0,32.0,5.0,1.0,2.0,13.0,56.0,335.0,93.0,0.0,70.0,104.0,198.0,27.0,CA0540700
3,2020.0,432.0,2402.0,13.0,187.0,0.0,13.0,320.0,1252.0,649.0,5.0,13.0,13.0,1.0,0.0,0.0,91.0,4.0,0.0,31.0,9.0,2.0,6.0,8.0,41.0,256.0,73.0,0.0,15.0,75.0,176.0,29.0,CA0540700
4,2022.0,164.0,742.0,32.0,47.0,0.0,522.0,307.0,657.0,0.0,0.0,11.0,80.0,0.0,0.0,0.0,123.0,2.0,1.0,24.0,3.0,4.0,4.0,5.0,53.0,586.0,63.0,0.0,28.0,62.0,130.0,7.0,CA0540700
0,2017.0,58.0,194.0,1.0,12.0,0.0,1.0,22.0,111.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,40.0,1.0,0.0,0.0,3.0,8.0,1.0,CA0540800
1,2018.0,70.0,123.0,2.0,10.0,0.0,0.0,27.0,97.0,31.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,51.0,2.0,0.0,1.0,14.0,8.0,9.0,CA0540800
2,2019.0,45.0,132.0,0.0,10.0,0.0,1.0,15.0,49.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,24.0,3.0,0.0,0.0,8.0,9.0,5.0,CA0540800
3,2020.0,40.0,130.0,0.0,10.0,0.0,0.0,16.0,89.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,48.0,1.0,0.0,1.0,11.0,11.0,4.0,CA0540800
4,2022.0,34.0,122.0,3.0,5.0,0.0,11.0,23.0,86.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,8.0,11.0,5.0,CA0540800
0,2017.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA054100X
1,2018.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA054100X
2,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA054100X
3,2022.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA054100X
0,2017.0,1.0,20.0,4.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,CA0541100
1,2018.0,1.0,23.0,2.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,CA0541100
2,2019.0,1.0,21.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,CA0541100
3,2020.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,CA0541100
4,2022.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0541100
0,2022.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0541200
0,2021.0,1.0,7.0,0.0,0.0,0.0,0.0,186.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,CA0549980
1,2022.0,4.0,50.0,0.0,0.0,0.0,0.0,1019.0,13.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,14.0,0.0,CA0549980
0,2021.0,1.0,3.0,0.0,0.0,0.0,0.0,82.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CA0549981
1,2022.0,0.0,13.0,0.0,0.0,0.0,0.0,358.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,CA0549981
0,2017.0,136.0,810.0,3.0,35.0,0.0,2.0,7.0,573.0,91.0,0.0,4.0,15.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,7.0,118.0,22.0,0.0,2.0,13.0,43.0,7.0,CA0550000
1,2018.0,143.0,825.0,2.0,45.0,0.0,2.0,4.0,505.0,81.0,0.0,4.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,90.0,19.0,0.0,4.0,22.0,45.0,9.0,CA0550000
2,2019.0,131.0,725.0,2.0,49.0,0.0,1.0,5.0,577.0,83.0,0.0,6.0,13.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,144.0,17.0,0.0,3.0,20.0,52.0,15.0,CA0550000
3,2020.0,132.0,552.0,6.0,32.0,0.0,0.0,4.0,408.0,71.0,2.0,6.0,4.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,3.0,129.0,12.0,0.0,1.0,15.0,26.0,9.0,CA0550000
4,2022.0,102.0,634.0,3.0,19.0,0.0,50.0,21.0,107.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,109.0,5.0,0.0,0.0,18.0,17.0,2.0,CA0550000
0,2017.0,31.0,91.0,1.0,15.0,0.0,7.0,51.0,65.0,76.0,2.0,0.0,6.0,0.0,0.0,0.0,62.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,58.0,6.0,0.0,3.0,5.0,9.0,2.0,CA0550100
1,2018.0,37.0,134.0,3.0,22.0,0.0,4.0,46.0,52.0,70.0,1.0,1.0,5.0,0.0,0.0,0.0,51.0,14.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,47.0,1.0,0.0,2.0,13.0,5.0,0.0,CA0550100
2,2019.0,39.0,214.0,1.0,23.0,0.0,4.0,67.0,101.0,75.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,58.0,1.0,0.0,1.0,11.0,14.0,3.0,CA0550100
3,2020.0,41.0,257.0,6.0,28.0,0.0,5.0,36.0,95.0,86.0,0.0,1.0,4.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,43.0,4.0,0.0,1.0,10.0,12.0,1.0,CA0550100
4,2022.0,28.0,171.0,6.0,21.0,0.0,31.0,60.0,80.0,57.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,7.0,0.0,0.0,13.0,10.0,3.0,CA0550100
0,2021.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0559925
1,2022.0,1.0,20.0,0.0,0.0,0.0,0.0,244.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,CA0559925
0,2017.0,275.0,1945.0,4.0,87.0,0.0,5.0,95.0,2148.0,88.0,0.0,18.0,25.0,0.0,0.0,0.0,82.0,19.0,0.0,61.0,3.0,0.0,2.0,7.0,33.0,247.0,27.0,0.0,8.0,75.0,98.0,22.0,CA0560000
1,2018.0,328.0,2154.0,5.0,72.0,0.0,12.0,158.0,2298.0,92.0,2.0,13.0,21.0,0.0,0.0,0.0,99.0,25.0,1.0,49.0,6.0,1.0,0.0,10.0,32.0,281.0,45.0,0.0,4.0,77.0,135.0,28.0,CA0560000
2,2019.0,313.0,2543.0,9.0,79.0,0.0,7.0,113.0,2441.0,69.0,2.0,23.0,20.0,0.0,0.0,0.0,153.0,9.0,0.0,51.0,4.0,0.0,3.0,7.0,36.0,318.0,46.0,0.0,8.0,91.0,145.0,33.0,CA0560000
3,2020.0,278.0,2478.0,9.0,59.0,0.0,16.0,127.0,2478.0,75.0,0.0,19.0,17.0,0.0,0.0,0.0,129.0,22.0,1.0,54.0,8.0,0.0,2.0,9.0,20.0,290.0,35.0,0.0,25.0,99.0,178.0,37.0,CA0560000
4,2022.0,269.0,2208.0,4.0,68.0,0.0,15.0,140.0,1712.0,57.0,0.0,31.0,15.0,0.0,0.0,0.0,137.0,15.0,0.0,41.0,2.0,1.0,1.0,3.0,17.0,327.0,29.0,0.0,6.0,84.0,221.0,28.0,CA0560000
0,2017.0,139.0,415.0,3.0,42.0,0.0,11.0,152.0,1040.0,79.0,1.0,11.0,9.0,0.0,0.0,0.0,148.0,10.0,0.0,32.0,0.0,0.0,0.0,3.0,29.0,137.0,11.0,0.0,6.0,35.0,44.0,14.0,CA0560100
1,2018.0,169.0,496.0,1.0,30.0,0.0,9.0,189.0,1376.0,106.0,0.0,11.0,9.0,0.0,0.0,0.0,118.0,17.0,0.0,19.0,1.0,1.0,3.0,7.0,20.0,135.0,13.0,0.0,2.0,30.0,57.0,5.0,CA0560100
2,2019.0,115.0,543.0,3.0,30.0,0.0,18.0,175.0,1330.0,104.0,0.0,9.0,10.0,0.0,0.0,0.0,172.0,15.0,0.0,17.0,0.0,2.0,0.0,0.0,12.0,179.0,38.0,0.0,4.0,33.0,63.0,11.0,CA0560100
3,2020.0,122.0,583.0,4.0,22.0,0.0,9.0,146.0,1471.0,137.0,0.0,17.0,11.0,0.0,0.0,0.0,134.0,14.0,0.0,23.0,0.0,0.0,2.0,3.0,13.0,151.0,37.0,0.0,7.0,53.0,70.0,17.0,CA0560100
4,2022.0,124.0,475.0,1.0,42.0,0.0,17.0,163.0,860.0,119.0,0.0,19.0,16.0,0.0,0.0,0.0,155.0,19.0,0.0,26.0,1.0,0.0,9.0,2.0,12.0,142.0,25.0,0.0,3.0,49.0,72.0,11.0,CA0560100
0,2017.0,59.0,229.0,3.0,15.0,0.0,2.0,51.0,484.0,28.0,1.0,3.0,2.0,0.0,0.0,0.0,14.0,23.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,77.0,4.0,0.0,0.0,12.0,20.0,15.0,CA0560200
1,2018.0,79.0,267.0,0.0,20.0,0.0,1.0,81.0,490.0,45.0,0.0,4.0,1.0,0.0,0.0,0.0,37.0,15.0,0.0,11.0,1.0,0.0,0.0,0.0,5.0,91.0,7.0,0.0,1.0,21.0,34.0,4.0,CA0560200
2,2019.0,64.0,263.0,1.0,9.0,0.0,8.0,37.0,301.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,26.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,0.0,2.0,22.0,28.0,8.0,CA0560200
3,2020.0,53.0,248.0,3.0,9.0,0.0,2.0,33.0,326.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,47.0,1.0,0.0,2.0,24.0,17.0,5.0,CA0560200
4,2022.0,62.0,452.0,0.0,12.0,0.0,24.0,35.0,307.0,28.0,0.0,7.0,3.0,0.0,0.0,0.0,27.0,15.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,70.0,4.0,0.0,1.0,15.0,38.0,12.0,CA0560200
0,2017.0,12.0,103.0,0.0,1.0,0.0,1.0,18.0,144.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,2.0,0.0,0.0,7.0,3.0,3.0,CA0560300
1,2018.0,33.0,115.0,0.0,5.0,0.0,2.0,14.0,106.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,27.0,1.0,0.0,0.0,7.0,3.0,3.0,CA0560300
2,2019.0,26.0,170.0,1.0,0.0,0.0,3.0,17.0,37.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,6.0,0.0,0.0,8.0,9.0,0.0,CA0560300
3,2020.0,13.0,202.0,0.0,3.0,0.0,0.0,12.0,65.0,12.0,0.0,2.0,3.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,3.0,0.0,0.0,4.0,5.0,0.0,CA0560300
4,2022.0,15.0,129.0,0.0,3.0,0.0,3.0,18.0,55.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,2.0,3.0,CA0560300
0,2017.0,430.0,3060.0,9.0,166.0,50.0,22.0,561.0,1982.0,15.0,0.0,7.0,23.0,0.0,0.0,0.0,378.0,30.0,0.0,177.0,13.0,2.0,1.0,3.0,86.0,543.0,85.0,0.0,74.0,189.0,168.0,40.0,CA0560400
1,2018.0,458.0,3109.0,8.0,158.0,61.0,15.0,736.0,2530.0,1.0,0.0,7.0,25.0,2.0,0.0,0.0,339.0,35.0,1.0,212.0,11.0,9.0,0.0,2.0,93.0,637.0,85.0,0.0,141.0,185.0,183.0,52.0,CA0560400
2,2019.0,417.0,3231.0,11.0,217.0,113.0,25.0,678.0,2345.0,177.0,0.0,5.0,24.0,0.0,0.0,0.0,242.0,29.0,0.0,124.0,12.0,8.0,0.0,3.0,82.0,708.0,75.0,0.0,49.0,200.0,195.0,52.0,CA0560400
3,2020.0,406.0,1906.0,13.0,192.0,34.0,18.0,523.0,1632.0,107.0,0.0,2.0,48.0,2.0,0.0,0.0,233.0,16.0,0.0,115.0,9.0,2.0,8.0,8.0,84.0,514.0,49.0,0.0,214.0,169.0,176.0,43.0,CA0560400
4,2022.0,384.0,1295.0,11.0,100.0,6.0,9.0,500.0,668.0,76.0,0.0,5.0,11.0,0.0,0.0,0.0,153.0,9.0,1.0,61.0,5.0,0.0,0.0,4.0,53.0,447.0,18.0,0.0,51.0,104.0,173.0,54.0,CA0560400
0,2017.0,22.0,259.0,0.0,35.0,3.0,2.0,33.0,292.0,78.0,0.0,2.0,4.0,0.0,0.0,0.0,30.0,4.0,0.0,13.0,1.0,0.0,0.0,1.0,4.0,64.0,11.0,0.0,5.0,16.0,11.0,6.0,CA0560500
1,2018.0,31.0,231.0,1.0,30.0,1.0,0.0,30.0,226.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,36.0,1.0,1.0,12.0,2.0,0.0,0.0,2.0,9.0,56.0,2.0,0.0,13.0,32.0,15.0,8.0,CA0560500
2,2019.0,24.0,199.0,0.0,14.0,1.0,4.0,29.0,220.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,23.0,2.0,0.0,9.0,0.0,1.0,0.0,1.0,4.0,60.0,1.0,0.0,0.0,20.0,9.0,9.0,CA0560500
3,2020.0,25.0,166.0,0.0,13.0,2.0,1.0,22.0,257.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,2.0,0.0,54.0,0.0,0.0,0.0,1.0,5.0,76.0,3.0,0.0,0.0,37.0,12.0,1.0,CA0560500
4,2022.0,33.0,355.0,1.0,17.0,0.0,0.0,49.0,130.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,22.0,6.0,0.0,50.0,2.0,0.0,0.0,3.0,3.0,65.0,2.0,0.0,0.0,17.0,9.0,6.0,CA0560500
0,2017.0,63.0,150.0,0.0,14.0,4.0,10.0,43.0,243.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,10.0,0.0,3.0,1.0,2.0,8.0,116.0,5.0,0.0,2.0,21.0,18.0,6.0,CA0560600
1,2018.0,60.0,177.0,0.0,21.0,0.0,2.0,18.0,267.0,21.0,0.0,5.0,6.0,0.0,0.0,0.0,38.0,9.0,0.0,11.0,0.0,0.0,0.0,1.0,9.0,121.0,7.0,0.0,3.0,28.0,28.0,15.0,CA0560600
2,2019.0,80.0,206.0,2.0,9.0,0.0,5.0,38.0,392.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,24.0,1.0,14.0,3.0,1.0,1.0,0.0,10.0,141.0,6.0,0.0,8.0,22.0,36.0,4.0,CA0560600
3,2020.0,69.0,224.0,2.0,21.0,0.0,1.0,41.0,371.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,17.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,161.0,5.0,0.0,2.0,31.0,45.0,4.0,CA0560600
4,2021.0,44.0,117.0,1.0,8.0,0.0,13.0,51.0,173.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,18.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,81.0,8.0,0.0,1.0,18.0,40.0,0.0,CA0560600
5,2022.0,57.0,96.0,3.0,8.0,0.0,6.0,35.0,97.0,0.0,2.0,4.0,10.0,0.0,0.0,0.0,27.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,110.0,3.0,0.0,4.0,22.0,37.0,0.0,CA0560600
0,2017.0,218.0,595.0,5.0,85.0,0.0,17.0,188.0,1004.0,121.0,0.0,11.0,10.0,0.0,0.0,0.0,234.0,5.0,0.0,32.0,2.0,0.0,3.0,4.0,31.0,190.0,9.0,0.0,2.0,42.0,27.0,23.0,CA0560700
1,2018.0,214.0,654.0,1.0,111.0,0.0,1.0,204.0,948.0,123.0,2.0,21.0,10.0,0.0,0.0,0.0,201.0,6.0,0.0,22.0,1.0,0.0,1.0,3.0,27.0,180.0,15.0,0.0,5.0,43.0,35.0,17.0,CA0560700
2,2019.0,187.0,694.0,1.0,75.0,0.0,4.0,186.0,913.0,175.0,1.0,11.0,20.0,0.0,0.0,0.0,203.0,3.0,1.0,18.0,0.0,0.0,0.0,3.0,18.0,194.0,21.0,0.0,6.0,36.0,36.0,20.0,CA0560700
3,2020.0,175.0,695.0,1.0,65.0,0.0,12.0,159.0,923.0,161.0,0.0,6.0,6.0,0.0,0.0,0.0,153.0,13.0,0.0,42.0,1.0,0.0,7.0,5.0,17.0,195.0,39.0,0.0,3.0,53.0,51.0,11.0,CA0560700
4,2022.0,219.0,796.0,4.0,90.0,0.0,17.0,262.0,738.0,155.0,0.0,13.0,5.0,0.0,0.0,0.0,200.0,6.0,0.0,16.0,1.0,0.0,3.0,5.0,22.0,263.0,51.0,0.0,12.0,72.0,53.0,19.0,CA0560700
0,2017.0,284.0,1461.0,10.0,212.0,0.0,10.0,274.0,1639.0,419.0,2.0,7.0,38.0,1.0,0.0,0.0,254.0,6.0,0.0,35.0,0.0,1.0,8.0,5.0,41.0,365.0,60.0,0.0,67.0,114.0,110.0,27.0,CA0560800
1,2018.0,320.0,1638.0,11.0,184.0,0.0,27.0,240.0,1626.0,459.0,0.0,7.0,31.0,0.0,0.0,0.0,195.0,8.0,0.0,32.0,1.0,5.0,6.0,3.0,32.0,422.0,43.0,0.0,120.0,113.0,93.0,40.0,CA0560800
2,2019.0,338.0,1836.0,3.0,167.0,0.0,32.0,249.0,1532.0,451.0,1.0,4.0,29.0,0.0,0.0,0.0,221.0,1.0,0.0,37.0,1.0,3.0,0.0,9.0,58.0,473.0,47.0,0.0,129.0,117.0,113.0,40.0,CA0560800
3,2020.0,313.0,1055.0,12.0,149.0,5.0,17.0,166.0,1250.0,262.0,1.0,2.0,14.0,0.0,0.0,0.0,162.0,4.0,0.0,32.0,1.0,3.0,7.0,3.0,46.0,416.0,62.0,0.0,127.0,129.0,86.0,39.0,CA0560800
4,2022.0,202.0,1092.0,14.0,102.0,7.0,130.0,245.0,932.0,130.0,1.0,6.0,35.0,0.0,0.0,0.0,139.0,8.0,0.0,28.0,1.0,1.0,0.0,5.0,35.0,313.0,61.0,0.0,84.0,112.0,93.0,31.0,CA0560800
0,2017.0,157.0,570.0,1.0,94.0,1.0,10.0,336.0,523.0,147.0,3.0,9.0,23.0,0.0,0.0,0.0,158.0,7.0,1.0,28.0,1.0,0.0,0.0,9.0,24.0,156.0,6.0,0.0,16.0,55.0,40.0,11.0,CA0560900
1,2018.0,145.0,683.0,0.0,89.0,0.0,9.0,312.0,625.0,159.0,1.0,6.0,18.0,0.0,0.0,0.0,105.0,10.0,1.0,32.0,1.0,0.0,0.0,4.0,33.0,154.0,13.0,0.0,11.0,56.0,30.0,17.0,CA0560900
2,2019.0,112.0,695.0,3.0,81.0,0.0,6.0,255.0,546.0,143.0,1.0,14.0,21.0,0.0,0.0,0.0,122.0,8.0,0.0,15.0,1.0,0.0,1.0,2.0,26.0,190.0,11.0,0.0,5.0,42.0,30.0,16.0,CA0560900
3,2020.0,113.0,437.0,1.0,62.0,0.0,3.0,155.0,479.0,77.0,0.0,6.0,6.0,0.0,0.0,0.0,88.0,3.0,0.0,17.0,4.0,0.0,0.0,1.0,14.0,131.0,4.0,0.0,6.0,37.0,34.0,7.0,CA0560900
4,2022.0,99.0,316.0,0.0,34.0,0.0,11.0,117.0,216.0,58.0,0.0,2.0,9.0,0.0,0.0,0.0,67.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,8.0,112.0,6.0,0.0,8.0,26.0,23.0,9.0,CA0560900
0,2017.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,CA0561300
1,2018.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,CA0561300
2,2019.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,CA0561300
3,2020.0,1.0,11.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,CA0561300
4,2021.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CA0561300
5,2022.0,3.0,16.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,CA0561300
0,2017.0,66.0,273.0,1.0,22.0,0.0,1.0,96.0,460.0,56.0,0.0,7.0,2.0,0.0,0.0,0.0,78.0,6.0,0.0,10.0,0.0,0.0,3.0,1.0,3.0,69.0,3.0,0.0,1.0,25.0,17.0,4.0,CA056140X
1,2018.0,68.0,279.0,0.0,15.0,0.0,3.0,100.0,698.0,37.0,0.0,13.0,5.0,0.0,0.0,0.0,44.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,9.0,52.0,0.0,0.0,0.0,8.0,23.0,6.0,CA056140X
